'Elapsed time','EEG Fp1'
31.766,0.833
31.768,0.828
31.770,1.091
31.772,1.475
31.774,1.841
31.776,2.077
31.778,2.136
31.780,2.021
31.782,1.775
31.784,1.451
31.786,1.083
31.788,0.657
31.790,0.121
31.792,-0.611
31.794,-1.628
31.796,-2.994
31.798,-4.708
31.800,-6.713
31.802,-8.884
31.804,-11.042
31.806,-12.999
31.808,-14.575
31.810,-15.642
31.812,-16.141
31.814,-16.100
31.816,-15.610
31.818,-14.814
31.820,-13.868
31.822,-12.908
31.824,-12.026
31.826,-11.259
31.828,-10.600
31.830,-10.005
31.832,-9.414
31.834,-8.764
31.836,-8.013
31.838,-7.136
31.840,-6.147
31.842,-5.093
31.844,-4.053
31.846,-3.129
31.848,-2.418
31.850,-1.992
31.852,-1.866
31.854,-2.002
31.856,-2.298
31.858,-2.632
31.860,-2.874
31.862,-2.941
31.864,-2.798
31.866,-2.472
31.868,-2.027
31.870,-1.547
31.872,-1.101
31.874,-0.737
31.876,-0.488
31.878,-0.368
31.880,-0.400
31.882,-0.614
31.884,-1.040
31.886,-1.700
31.888,-2.601
31.890,-3.715
31.892,-4.987
31.894,-6.356
31.896,-7.750
31.898,-9.118
31.900,-10.420
31.902,-11.634
31.904,-12.744
31.906,-13.733
31.908,-14.575
31.910,-15.234
31.912,-15.663
31.914,-15.808
31.916,-15.608
31.918,-15.009
31.920,-13.958
31.922,-12.417
31.924,-10.375
31.926,-7.858
31.928,-4.943
31.930,-1.759
31.932,1.507
31.934,4.646
31.936,7.458
31.938,9.785
31.940,11.554
31.942,12.787
31.944,13.591
31.946,14.108
31.948,14.478
31.950,14.784
31.952,15.036
31.954,15.170
31.956,15.082
31.958,14.674
31.960,13.881
31.962,12.699
31.964,11.181
31.966,9.412
31.968,7.506
31.970,5.587
31.972,3.783
31.974,2.211
31.976,0.959
31.978,0.061
31.980,-0.531
31.982,-0.946
31.984,-1.375
31.986,-2.011
31.988,-2.987
31.990,-4.326
31.992,-5.933
31.994,-7.630
31.996,-9.222
31.998,-10.565
32.000,-11.608
32.002,-12.393
32.004,-13.007
32.006,-13.530
32.008,-13.986
32.010,-14.326
32.012,-14.452
32.014,-14.256
32.016,-13.669
32.018,-12.672
32.020,-11.304
32.022,-9.632
32.024,-7.734
32.026,-5.684
32.028,-3.574
32.030,-1.509
32.032,0.372
32.034,1.914
32.036,2.991
32.038,3.539
32.040,3.590
32.042,3.271
32.044,2.767
32.046,2.263
32.048,1.880
32.050,1.654
32.052,1.538
32.054,1.439
32.056,1.270
32.058,0.992
32.060,0.627
32.062,0.231
32.064,-0.126
32.066,-0.412
32.068,-0.628
32.070,-0.818
32.072,-1.040
32.074,-1.343
32.076,-1.758
32.078,-2.290
32.080,-2.925
32.082,-3.632
32.084,-4.367
32.086,-5.066
32.088,-5.653
32.090,-6.035
32.092,-6.128
32.094,-5.857
32.096,-5.177
32.098,-4.075
32.100,-2.566
32.102,-0.697
32.104,1.466
32.106,3.830
32.108,6.284
32.110,8.705
32.112,10.980
32.114,13.007
32.116,14.720
32.118,16.080
32.120,17.071
32.122,17.672
32.124,17.856
32.126,17.588
32.128,16.844
32.130,15.632
32.132,14.009
32.134,12.080
32.136,9.985
32.138,7.863
32.140,5.846
32.142,4.015
32.144,2.428
32.146,1.101
32.148,0.027
32.150,-0.825
32.152,-1.506
32.154,-2.085
32.156,-2.641
32.158,-3.241
32.160,-3.924
32.162,-4.688
32.164,-5.490
32.166,-6.263
32.168,-6.941
32.170,-7.485
32.172,-7.898
32.174,-8.230
32.176,-8.554
32.178,-8.957
32.180,-9.501
32.182,-10.214
32.184,-11.071
32.186,-12.001
32.188,-12.895
32.190,-13.626
32.192,-14.064
32.194,-14.111
32.196,-13.706
32.198,-12.840
32.200,-11.556
32.202,-9.935
32.204,-8.082
32.206,-6.093
32.208,-4.051
32.210,-2.011
32.212,-0.003
32.214,1.952
32.216,3.836
32.218,5.610
32.220,7.224
32.222,8.619
32.224,9.755
32.226,10.613
32.228,11.233
32.230,11.709
32.232,12.166
32.234,12.737
32.236,13.511
32.238,14.503
32.240,15.629
32.242,16.715
32.244,17.522
32.246,17.798
32.248,17.337
32.250,16.010
32.252,13.819
32.254,10.875
32.256,7.399
32.258,3.684
32.260,0.046
32.262,-3.233
32.264,-5.943
32.266,-7.976
32.268,-9.339
32.270,-10.128
32.272,-10.501
32.274,-10.619
32.276,-10.602
32.278,-10.500
32.280,-10.289
32.282,-9.895
32.284,-9.235
32.286,-8.252
32.288,-6.949
32.290,-5.388
32.292,-3.683
32.294,-1.970
32.296,-0.376
32.298,1.000
32.300,2.107
32.302,2.941
32.304,3.546
32.306,4.000
32.308,4.402
32.310,4.847
32.312,5.415
32.314,6.144
32.316,7.029
32.318,8.024
32.320,9.066
32.322,10.083
32.324,11.021
32.326,11.836
32.328,12.506
32.330,13.002
32.332,13.304
32.334,13.387
32.336,13.238
32.338,12.875
32.340,12.343
32.342,11.737
32.344,11.174
32.346,10.800
32.348,10.734
32.350,11.075
32.352,11.852
32.354,13.015
32.356,14.447
32.358,15.964
32.360,17.369
32.362,18.490
32.364,19.211
32.366,19.505
32.368,19.411
32.370,19.022
32.372,18.438
32.374,17.754
32.376,17.037
32.378,16.342
32.380,15.709
32.382,15.187
32.384,14.824
32.386,14.647
32.388,14.658
32.390,14.822
32.392,15.077
32.394,15.353
32.396,15.591
32.398,15.746
32.400,15.776
32.402,15.639
32.404,15.264
32.406,14.575
32.408,13.503
32.410,12.024
32.412,10.189
32.414,8.125
32.416,6.019
32.418,4.072
32.420,2.455
32.422,1.281
32.424,0.587
32.426,0.354
32.428,0.534
32.430,1.075
32.432,1.932
32.434,3.069
32.436,4.450
32.438,6.026
32.440,7.736
32.442,9.500
32.444,11.235
32.446,12.854
32.448,14.277
32.450,15.422
32.452,16.216
32.454,16.592
32.456,16.497
32.458,15.899
32.460,14.800
32.462,13.237
32.464,11.280
32.466,9.029
32.468,6.610
32.470,4.160
32.472,1.815
32.474,-0.298
32.476,-2.089
32.478,-3.514
32.480,-4.568
32.482,-5.292
32.484,-5.739
32.486,-5.948
32.488,-5.922
32.490,-5.624
32.492,-4.975
32.494,-3.898
32.496,-2.332
32.498,-0.268
32.500,2.249
32.502,5.125
32.504,8.225
32.506,11.399
32.508,14.489
32.510,17.325
32.512,19.741
32.514,21.596
32.516,22.783
32.518,23.264
32.520,23.089
32.522,22.389
32.524,21.338
32.526,20.119
32.528,18.872
32.530,17.663
32.532,16.479
32.534,15.257
32.536,13.910
32.538,12.385
32.540,10.677
32.542,8.843
32.544,6.988
32.546,5.235
32.548,3.711
32.550,2.522
32.552,1.737
32.554,1.391
32.556,1.474
32.558,1.933
32.560,2.670
32.562,3.531
32.564,4.340
32.566,4.906
32.568,5.088
32.570,4.822
32.572,4.160
32.574,3.266
32.576,2.394
32.578,1.813
32.580,1.759
32.582,2.367
32.584,3.657
32.586,5.531
32.588,7.815
32.590,10.292
32.592,12.742
32.594,14.970
32.596,16.825
32.598,18.213
32.600,19.106
32.602,19.548
32.604,19.663
32.606,19.610
32.608,19.564
32.610,19.664
32.612,19.964
32.614,20.416
32.616,20.875
32.618,21.135
32.620,20.988
32.622,20.277
32.624,18.939
32.626,17.015
32.628,14.639
32.630,11.985
32.632,9.228
32.634,6.512
32.636,3.912
32.638,1.455
32.640,-0.876
32.642,-3.117
32.644,-5.306
32.646,-7.471
32.648,-9.616
32.650,-11.725
32.652,-13.750
32.654,-15.612
32.656,-17.202
32.658,-18.401
32.660,-19.101
32.662,-19.242
32.664,-18.825
32.666,-17.943
32.668,-16.730
32.670,-15.363
32.672,-13.997
32.674,-12.745
32.676,-11.648
32.678,-10.677
32.680,-9.756
32.682,-8.790
32.684,-7.686
32.686,-6.394
32.688,-4.905
32.690,-3.260
32.692,-1.530
32.694,0.196
32.696,1.842
32.698,3.353
32.700,4.700
32.702,5.873
32.704,6.857
32.706,7.622
32.708,8.114
32.710,8.257
32.712,7.992
32.714,7.279
32.716,6.128
32.718,4.582
32.720,2.716
32.722,0.617
32.724,-1.627
32.726,-3.932
32.728,-6.196
32.730,-8.313
32.732,-10.162
32.734,-11.646
32.736,-12.710
32.738,-13.359
32.740,-13.664
32.742,-13.737
32.744,-13.691
32.746,-13.613
32.748,-13.543
32.750,-13.481
32.752,-13.407
32.754,-13.308
32.756,-13.194
32.758,-13.093
32.760,-13.044
32.762,-13.072
32.764,-13.184
32.766,-13.344
32.768,-13.493
32.770,-13.548
32.772,-13.422
32.774,-13.044
32.776,-12.377
32.778,-11.438
32.780,-10.302
32.782,-9.096
32.784,-7.986
32.786,-7.139
32.788,-6.699
32.790,-6.753
32.792,-7.326
32.794,-8.375
32.796,-9.804
32.798,-11.474
32.800,-13.216
32.802,-14.848
32.804,-16.186
32.806,-17.061
32.808,-17.348
32.810,-16.975
32.812,-15.961
32.814,-14.391
32.816,-12.431
32.818,-10.281
32.820,-8.147
32.822,-6.214
32.824,-4.629
32.826,-3.496
32.828,-2.893
32.830,-2.882
32.832,-3.506
32.834,-4.790
32.836,-6.718
32.838,-9.217
32.840,-12.149
32.842,-15.312
32.844,-18.470
32.846,-21.392
32.848,-23.875
32.850,-25.778
32.852,-27.022
32.854,-27.590
32.856,-27.505
32.858,-26.824
32.860,-25.625
32.862,-24.001
32.864,-22.058
32.866,-19.908
32.868,-17.655
32.870,-15.385
32.872,-13.160
32.874,-11.026
32.876,-9.013
32.878,-7.160
32.880,-5.511
32.882,-4.120
32.884,-3.030
32.886,-2.257
32.888,-1.782
32.890,-1.541
32.892,-1.440
32.894,-1.373
32.896,-1.230
32.898,-0.925
32.900,-0.399
32.902,0.373
32.904,1.367
32.906,2.510
32.908,3.684
32.910,4.739
32.912,5.503
32.914,5.847
32.916,5.676
32.918,4.976
32.920,3.790
32.922,2.209
32.924,0.338
32.926,-1.715
32.928,-3.852
32.930,-5.973
32.932,-7.972
32.934,-9.728
32.936,-11.119
32.938,-12.048
32.940,-12.479
32.942,-12.446
32.944,-12.063
32.946,-11.503
32.948,-10.943
32.950,-10.538
32.952,-10.369
32.954,-10.442
32.956,-10.688
32.958,-10.985
32.960,-11.179
32.962,-11.127
32.964,-10.693
32.966,-9.780
32.968,-8.337
32.970,-6.362
32.972,-3.919
32.974,-1.129
32.976,1.831
32.978,4.753
32.980,7.428
32.982,9.685
32.984,11.420
32.986,12.623
32.988,13.355
32.990,13.737
32.992,13.908
32.994,13.974
32.996,13.989
32.998,13.962
33.000,13.863
33.002,13.658
33.004,13.323
33.006,12.855
33.008,12.254
33.010,11.492
33.012,10.514
33.014,9.256
33.016,7.646
33.018,5.672
33.020,3.383
33.022,0.901
33.024,-1.606
33.026,-3.968
33.028,-6.045
33.030,-7.755
33.032,-9.072
33.034,-10.010
33.036,-10.594
33.038,-10.851
33.040,-10.803
33.042,-10.482
33.044,-9.933
33.046,-9.222
33.048,-8.426
33.050,-7.614
33.052,-6.834
33.054,-6.094
33.056,-5.372
33.058,-4.627
33.060,-3.810
33.062,-2.881
33.064,-1.812
33.066,-0.589
33.068,0.794
33.070,2.330
33.072,3.997
33.074,5.748
33.076,7.509
33.078,9.182
33.080,10.653
33.082,11.806
33.084,12.552
33.086,12.841
33.088,12.669
33.090,12.087
33.092,11.182
33.094,10.069
33.096,8.865
33.098,7.661
33.100,6.511
33.102,5.432
33.104,4.408
33.106,3.402
33.108,2.381
33.110,1.322
33.112,0.220
33.114,-0.919
33.116,-2.089
33.118,-3.306
33.120,-4.597
33.122,-6.005
33.124,-7.575
33.126,-9.321
33.128,-11.213
33.130,-13.159
33.132,-15.013
33.134,-16.589
33.136,-17.707
33.138,-18.207
33.140,-18.004
33.142,-17.089
33.144,-15.537
33.146,-13.485
33.148,-11.109
33.150,-8.587
33.152,-6.080
33.154,-3.704
33.156,-1.526
33.158,0.439
33.160,2.222
33.162,3.879
33.164,5.476
33.166,7.051
33.168,8.600
33.170,10.059
33.172,11.307
33.174,12.194
33.176,12.564
33.178,12.310
33.180,11.396
33.182,9.879
33.184,7.898
33.186,5.646
33.188,3.327
33.190,1.136
33.192,-0.804
33.194,-2.428
33.196,-3.751
33.198,-4.836
33.200,-5.774
33.202,-6.651
33.204,-7.527
33.206,-8.423
33.208,-9.331
33.210,-10.225
33.212,-11.087
33.214,-11.919
33.216,-12.741
33.218,-13.583
33.220,-14.466
33.222,-15.393
33.224,-16.336
33.226,-17.251
33.228,-18.095
33.230,-18.802
33.232,-19.321
33.234,-19.594
33.236,-19.556
33.238,-19.146
33.240,-18.320
33.242,-17.066
33.244,-15.422
33.246,-13.466
33.248,-11.313
33.250,-9.088
33.252,-6.906
33.254,-4.857
33.256,-3.000
33.258,-1.361
33.260,0.059
33.262,1.263
33.264,2.257
33.266,3.030
33.268,3.554
33.270,3.782
33.272,3.668
33.274,3.180
33.276,2.319
33.278,1.132
33.280,-0.295
33.282,-1.852
33.284,-3.423
33.286,-4.906
33.288,-6.212
33.290,-7.262
33.292,-7.973
33.294,-8.256
33.296,-8.035
33.298,-7.278
33.300,-6.024
33.302,-4.413
33.304,-2.660
33.306,-1.029
33.308,0.244
33.310,0.998
33.312,1.188
33.314,0.885
33.316,0.247
33.318,-0.530
33.320,-1.252
33.322,-1.761
33.324,-1.941
33.326,-1.718
33.328,-1.053
33.330,0.056
33.332,1.563
33.334,3.364
33.336,5.295
33.338,7.150
33.340,8.715
33.342,9.803
33.344,10.300
33.346,10.189
33.348,9.547
33.350,8.517
33.352,7.275
33.354,5.986
33.356,4.775
33.358,3.710
33.360,2.806
33.362,2.038
33.364,1.356
33.366,0.694
33.368,-0.022
33.370,-0.876
33.372,-1.946
33.374,-3.295
33.376,-4.948
33.378,-6.860
33.380,-8.911
33.382,-10.914
33.384,-12.656
33.386,-13.937
33.388,-14.639
33.390,-14.753
33.392,-14.388
33.394,-13.741
33.396,-13.036
33.398,-12.479
33.400,-12.194
33.402,-12.214
33.404,-12.484
33.406,-12.883
33.408,-13.269
33.410,-13.500
33.412,-13.454
33.414,-13.044
33.416,-12.219
33.418,-10.973
33.420,-9.337
33.422,-7.377
33.424,-5.192
33.426,-2.887
33.428,-0.573
33.430,1.660
33.432,3.734
33.434,5.582
33.436,7.161
33.438,8.431
33.440,9.372
33.442,9.986
33.444,10.300
33.446,10.370
33.448,10.262
33.450,10.052
33.452,9.814
33.454,9.610
33.456,9.495
33.458,9.512
33.460,9.680
33.462,9.994
33.464,10.420
33.466,10.882
33.468,11.299
33.470,11.575
33.472,11.645
33.474,11.489
33.476,11.133
33.478,10.637
33.480,10.082
33.482,9.527
33.484,9.010
33.486,8.539
33.488,8.101
33.490,7.677
33.492,7.260
33.494,6.860
33.496,6.498
33.498,6.206
33.500,6.007
33.502,5.919
33.504,5.946
33.506,6.077
33.508,6.295
33.510,6.570
33.512,6.879
33.514,7.203
33.516,7.522
33.518,7.825
33.520,8.098
33.522,8.334
33.524,8.530
33.526,8.709
33.528,8.917
33.530,9.221
33.532,9.693
33.534,10.382
33.536,11.280
33.538,12.308
33.540,13.329
33.542,14.181
33.544,14.726
33.546,14.897
33.548,14.712
33.550,14.272
33.552,13.712
33.554,13.163
33.556,12.704
33.558,12.353
33.560,12.071
33.562,11.788
33.564,11.439
33.566,10.973
33.568,10.385
33.570,9.688
33.572,8.924
33.574,8.149
33.576,7.417
33.578,6.780
33.580,6.278
33.582,5.927
33.584,5.713
33.586,5.597
33.588,5.509
33.590,5.388
33.592,5.187
33.594,4.885
33.596,4.509
33.598,4.115
33.600,3.763
33.602,3.517
33.604,3.402
33.606,3.407
33.608,3.480
33.610,3.544
33.612,3.509
33.614,3.318
33.616,2.955
33.618,2.474
33.620,1.981
33.622,1.622
33.624,1.530
33.626,1.780
33.628,2.362
33.630,3.168
33.632,4.011
33.634,4.688
33.636,5.010
33.638,4.869
33.640,4.249
33.642,3.219
33.644,1.912
33.646,0.486
33.648,-0.916
33.650,-2.191
33.652,-3.289
33.654,-4.203
33.656,-4.967
33.658,-5.625
33.660,-6.219
33.662,-6.775
33.664,-7.297
33.666,-7.772
33.668,-8.176
33.670,-8.492
33.672,-8.702
33.674,-8.796
33.676,-8.766
33.678,-8.614
33.680,-8.354
33.682,-8.026
33.684,-7.693
33.686,-7.431
33.688,-7.303
33.690,-7.321
33.692,-7.431
33.694,-7.511
33.696,-7.409
33.698,-6.994
33.700,-6.211
33.702,-5.098
33.704,-3.780
33.706,-2.429
33.708,-1.206
33.710,-0.211
33.712,0.526
33.714,1.037
33.716,1.376
33.718,1.601
33.720,1.742
33.722,1.810
33.724,1.813
33.726,1.762
33.728,1.670
33.730,1.533
33.732,1.321
33.734,0.967
33.736,0.380
33.738,-0.514
33.740,-1.729
33.742,-3.182
33.744,-4.692
33.746,-6.008
33.748,-6.878
33.750,-7.110
33.752,-6.640
33.754,-5.541
33.756,-4.011
33.758,-2.313
33.760,-0.718
33.762,0.552
33.764,1.353
33.766,1.627
33.768,1.384
33.770,0.687
33.772,-0.365
33.774,-1.656
33.776,-3.045
33.778,-4.391
33.780,-5.560
33.782,-6.447
33.784,-6.986
33.786,-7.166
33.788,-7.019
33.790,-6.602
33.792,-5.973
33.794,-5.182
33.796,-4.268
33.798,-3.262
33.800,-2.207
33.802,-1.168
33.804,-0.223
33.806,0.544
33.808,1.070
33.810,1.338
33.812,1.372
33.814,1.238
33.816,1.013
33.818,0.766
33.820,0.526
33.822,0.289
33.824,0.018
33.826,-0.329
33.828,-0.767
33.830,-1.289
33.832,-1.842
33.834,-2.357
33.836,-2.753
33.838,-2.959
33.840,-2.925
33.842,-2.629
33.844,-2.086
33.846,-1.356
33.848,-0.536
33.850,0.242
33.852,0.847
33.854,1.169
33.856,1.169
33.858,0.880
33.860,0.413
33.862,-0.093
33.864,-0.510
33.866,-0.772
33.868,-0.893
33.870,-0.947
33.872,-1.043
33.874,-1.263
33.876,-1.644
33.878,-2.155
33.880,-2.715
33.882,-3.223
33.884,-3.585
33.886,-3.731
33.888,-3.614
33.890,-3.220
33.892,-2.563
33.894,-1.694
33.896,-0.708
33.898,0.258
33.900,1.046
33.902,1.512
33.904,1.576
33.906,1.250
33.908,0.659
33.910,-0.010
33.912,-0.544
33.914,-0.780
33.916,-0.652
33.918,-0.203
33.920,0.437
33.922,1.096
33.924,1.611
33.926,1.872
33.928,1.820
33.930,1.445
33.932,0.772
33.934,-0.164
33.936,-1.325
33.938,-2.657
33.940,-4.096
33.942,-5.560
33.944,-6.960
33.946,-8.208
33.948,-9.228
33.950,-9.967
33.952,-10.386
33.954,-10.468
33.956,-10.209
33.958,-9.627
33.960,-8.769
33.962,-7.721
33.964,-6.600
33.966,-5.557
33.968,-4.742
33.970,-4.287
33.972,-4.273
33.974,-4.712
33.976,-5.539
33.978,-6.614
33.980,-7.748
33.982,-8.732
33.984,-9.374
33.986,-9.543
33.988,-9.181
33.990,-8.315
33.992,-7.039
33.994,-5.472
33.996,-3.739
33.998,-1.932
34.000,-0.115
34.002,1.667
34.004,3.369
34.006,4.943
34.008,6.332
34.010,7.488
34.012,8.394
34.014,9.064
34.016,9.551
34.018,9.919
34.020,10.227
34.022,10.517
34.024,10.804
34.026,11.083
34.028,11.345
34.030,11.578
34.032,11.757
34.034,11.862
34.036,11.854
34.038,11.707
34.040,11.409
34.042,10.985
34.044,10.493
34.046,10.015
34.048,9.627
34.050,9.382
34.052,9.267
34.054,9.228
34.056,9.154
34.058,8.917
34.060,8.412
34.062,7.563
34.064,6.364
34.066,4.885
34.068,3.270
34.070,1.723
34.072,0.477
34.074,-0.255
34.076,-0.333
34.078,0.284
34.080,1.520
34.082,3.203
34.084,5.109
34.086,7.023
34.088,8.766
34.090,10.230
34.092,11.351
34.094,12.115
34.096,12.503
34.098,12.509
34.100,12.147
34.102,11.466
34.104,10.563
34.106,9.560
34.108,8.602
34.110,7.793
34.112,7.184
34.114,6.767
34.116,6.484
34.118,6.262
34.120,6.042
34.122,5.796
34.124,5.512
34.126,5.176
34.128,4.743
34.130,4.150
34.132,3.298
34.134,2.112
34.136,0.542
34.138,-1.392
34.140,-3.624
34.142,-6.050
34.144,-8.560
34.146,-11.071
34.148,-13.517
34.150,-15.854
34.152,-18.028
34.154,-19.958
34.156,-21.532
34.158,-22.629
34.160,-23.151
34.162,-23.062
34.164,-22.413
34.166,-21.333
34.168,-19.998
34.170,-18.577
34.172,-17.186
34.174,-15.860
34.176,-14.562
34.178,-13.211
34.180,-11.734
34.182,-10.101
34.184,-8.356
34.186,-6.603
34.188,-4.984
34.190,-3.637
34.192,-2.656
34.194,-2.077
34.196,-1.861
34.198,-1.914
34.200,-2.096
34.202,-2.257
34.204,-2.265
34.206,-2.029
34.208,-1.517
34.210,-0.766
34.212,0.129
34.214,1.026
34.216,1.756
34.218,2.156
34.220,2.081
34.222,1.448
34.224,0.242
34.226,-1.453
34.228,-3.469
34.230,-5.570
34.232,-7.495
34.234,-9.029
34.236,-10.045
34.238,-10.540
34.240,-10.624
34.242,-10.481
34.244,-10.307
34.246,-10.252
34.248,-10.393
34.250,-10.736
34.252,-11.243
34.254,-11.865
34.256,-12.560
34.258,-13.292
34.260,-14.007
34.262,-14.619
34.264,-15.010
34.266,-15.044
34.268,-14.608
34.270,-13.648
34.272,-12.176
34.274,-10.260
34.276,-7.991
34.278,-5.444
34.280,-2.656
34.282,0.357
34.284,3.587
34.286,6.991
34.288,10.469
34.290,13.867
34.292,16.991
34.294,19.653
34.296,21.695
34.298,23.019
34.300,23.601
34.302,23.489
34.304,22.787
34.306,21.644
34.308,20.242
34.310,18.774
34.312,17.433
34.314,16.384
34.316,15.744
34.318,15.569
34.320,15.835
34.322,16.449
34.324,17.269
34.326,18.112
34.328,18.809
34.330,19.195
34.332,19.148
34.334,18.575
34.336,17.438
34.338,15.720
34.340,13.462
34.342,10.742
34.344,7.685
34.346,4.458
34.348,1.241
34.350,-1.775
34.352,-4.428
34.354,-6.584
34.356,-8.144
34.358,-9.043
34.360,-9.244
34.362,-8.729
34.364,-7.516
34.366,-5.657
34.368,-3.255
34.370,-0.456
34.372,2.560
34.374,5.590
34.376,8.437
34.378,10.924
34.380,12.921
34.382,14.344
34.384,15.178
34.386,15.466
34.388,15.307
34.390,14.835
34.392,14.213
34.394,13.596
34.396,13.119
34.398,12.868
34.400,12.878
34.402,13.115
34.404,13.485
34.406,13.867
34.408,14.130
34.410,14.178
34.412,13.977
34.414,13.562
34.416,13.033
34.418,12.527
34.420,12.160
34.422,12.013
34.424,12.109
34.426,12.395
34.428,12.785
34.430,13.174
34.432,13.466
34.434,13.576
34.436,13.439
34.438,12.997
34.440,12.205
34.442,11.036
34.444,9.493
34.446,7.645
34.448,5.617
34.450,3.603
34.452,1.820
34.454,0.485
34.456,-0.236
34.458,-0.263
34.460,0.392
34.462,1.627
34.464,3.278
34.466,5.155
34.468,7.078
34.470,8.906
34.472,10.546
34.474,11.959
34.476,13.141
34.478,14.117
34.480,14.919
34.482,15.578
34.484,16.095
34.486,16.447
34.488,16.573
34.490,16.384
34.492,15.790
34.494,14.725
34.496,13.179
34.498,11.229
34.500,9.042
34.502,6.846
34.504,4.897
34.506,3.418
34.508,2.554
34.510,2.324
34.512,2.643
34.514,3.335
34.516,4.188
34.518,5.008
34.520,5.654
34.522,6.047
34.524,6.173
34.526,6.047
34.528,5.705
34.530,5.176
34.532,4.469
34.534,3.600
34.536,2.582
34.538,1.448
34.540,0.260
34.542,-0.893
34.544,-1.896
34.546,-2.633
34.548,-3.000
34.550,-2.930
34.552,-2.407
34.554,-1.469
34.556,-0.198
34.558,1.294
34.560,2.890
34.562,4.482
34.564,5.976
34.566,7.302
34.568,8.402
34.570,9.232
34.572,9.750
34.574,9.927
34.576,9.740
34.578,9.201
34.580,8.348
34.582,7.273
34.584,6.106
34.586,5.003
34.588,4.129
34.590,3.606
34.592,3.488
34.594,3.755
34.596,4.302
34.598,4.970
34.600,5.582
34.602,5.972
34.604,6.015
34.606,5.664
34.608,4.952
34.610,3.999
34.612,2.995
34.614,2.166
34.616,1.715
34.618,1.762
34.620,2.294
34.622,3.144
34.624,4.027
34.626,4.606
34.628,4.592
34.630,3.825
34.632,2.325
34.634,0.287
34.636,-1.987
34.638,-4.158
34.640,-5.930
34.642,-7.109
34.644,-7.605
34.646,-7.433
34.648,-6.665
34.650,-5.420
34.652,-3.826
34.654,-2.021
34.656,-0.137
34.658,1.700
34.660,3.393
34.662,4.879
34.664,6.139
34.666,7.185
34.668,8.066
34.670,8.831
34.672,9.519
34.674,10.152
34.676,10.739
34.678,11.284
34.680,11.800
34.682,12.321
34.684,12.894
34.686,13.560
34.688,14.329
34.690,15.160
34.692,15.947
34.694,16.535
34.696,16.758
34.698,16.482
34.700,15.639
34.702,14.246
34.704,12.402
34.706,10.256
34.708,7.978
34.710,5.724
34.712,3.643
34.714,1.857
34.716,0.474
34.718,-0.431
34.720,-0.828
34.722,-0.764
34.724,-0.375
34.726,0.134
34.728,0.512
34.730,0.530
34.732,0.027
34.734,-1.048
34.736,-2.619
34.738,-4.507
34.740,-6.448
34.742,-8.147
34.744,-9.318
34.746,-9.731
34.748,-9.252
34.750,-7.882
34.752,-5.756
34.754,-3.134
34.756,-0.352
34.758,2.244
34.760,4.381
34.762,5.890
34.764,6.753
34.766,7.061
34.768,6.972
34.770,6.659
34.772,6.262
34.774,5.860
34.776,5.484
34.778,5.128
34.780,4.769
34.782,4.386
34.784,3.960
34.786,3.480
34.788,2.928
34.790,2.298
34.792,1.585
34.794,0.802
34.796,-0.029
34.798,-0.885
34.800,-1.758
34.802,-2.652
34.804,-3.605
34.806,-4.653
34.808,-5.828
34.810,-7.126
34.812,-8.506
34.814,-9.884
34.816,-11.170
34.818,-12.281
34.820,-13.187
34.822,-13.913
34.824,-14.538
34.826,-15.171
34.828,-15.913
34.830,-16.835
34.832,-17.969
34.834,-19.294
34.836,-20.771
34.838,-22.344
34.840,-23.953
34.842,-25.521
34.844,-26.941
34.846,-28.062
34.848,-28.698
34.850,-28.660
34.852,-27.799
34.854,-26.055
34.856,-23.500
34.858,-20.333
34.860,-16.852
34.862,-13.409
34.864,-10.326
34.866,-7.855
34.868,-6.139
34.870,-5.195
34.872,-4.940
34.874,-5.212
34.876,-5.815
34.878,-6.555
34.880,-7.276
34.882,-7.871
34.884,-8.299
34.886,-8.571
34.888,-8.737
34.890,-8.860
34.892,-9.000
34.894,-9.189
34.896,-9.433
34.898,-9.717
34.900,-10.018
34.902,-10.324
34.904,-10.648
34.906,-11.018
34.908,-11.476
34.910,-12.052
34.912,-12.739
34.914,-13.484
34.916,-14.195
34.918,-14.755
34.920,-15.068
34.922,-15.076
34.924,-14.797
34.926,-14.315
34.928,-13.773
34.930,-13.329
34.932,-13.138
34.934,-13.297
34.936,-13.836
34.938,-14.690
34.940,-15.706
34.942,-16.671
34.944,-17.356
34.946,-17.565
34.948,-17.202
34.950,-16.302
34.952,-15.033
34.954,-13.659
34.956,-12.462
34.958,-11.670
34.960,-11.388
34.962,-11.583
34.964,-12.096
34.966,-12.714
